fb_internal_id,fb_published_date,fb_title,fb_link,fb_description,likes,shares,comments,consumptions
301552756599088_1349453545142332,2017-04-25 20:30:00+02,"Tú no eres tu pasado, sino tu presente - La Mente es Maravillosa",https://lamenteesmaravillosa.com/tu-no-eres-tu-pasado-si-no-tu-presente/,Anclarnos en el pasado y sentir la culpa limitante no nos ayuda. Lo único útil es sacar la enseñanza de lo que ocurrió y enfocarnos en el presente.,1378,552,9,2910
301552756599088_1349402245147462,2017-04-25 22:00:00+02,Lo que significa ser madre - La Mente Es Maravillosa,http://lamenteesmaravillosa.com/lo-significa-madre/,Ser madre significa tener una razón de ser para el resto de tu vida. Querer aprovechar y exprimir cada momento al máximo.,3862,3055,53,10095
301552756599088_1349459838475036,2017-04-26 00:23:31+02,Nunca sabes lo fuerte que eres hasta que ser fuerte es tu única opción,https://lamenteesmaravillosa.com/nunca-sabes-lo-fuerte-qe-eres-hasta-que-ser-fuerte-es-tu-unica-opcion/,"Nunca sabes lo fuerte que eres hasta que ser fuerte es tu única opción Hay momentos en los que todo se da la vuelta y se rebela en tu contra. Eso te rompe y, desde luego, es complicado recomponerse cuando es el mundo el que te ha fallado, cuando te sientes solo o cuando crees que nada puede ir peor....",10074,5968,108,19740
301552756599088_1349456268475393,2017-04-26 02:31:45+02,Cuando por miedo al conflicto dejamos que la injusticia impere - La Mente es Maravillosa,https://lamenteesmaravillosa.com/cuando-miedo-al-conflicto-dejamos-la-injusticia-impere/,El conflicto se debe evitar solo si esto conduce a un mayor bienestar. Pero cuando hay algo trascendental en juego es necesario afrontarlo,2256,1599,34,10147
301552756599088_1350353175052369,2017-04-26 14:55:45+02,5 características de una relación de pareja sana - La Mente es Maravillosa,https://lamenteesmaravillosa.com/caracteristicas-relacion-de-pareja-sana/,Aprende estas 5 características de una relación de pareja sana en La Mente es Maravillosa que te pueden ayudar a ser más feliz,1432,682,12,13520
301552756599088_1350370248383995,2017-04-26 17:10:25+02,¿Por qué necesitamos dormir? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/por-que-necesitamos-dormir/,"Sabemos que necesitamos dormir, el sueño tiene funciones importantes para nuestro cerebro, tanto, que no dormir puede ser fatal.",931,490,19,2953
301552756599088_1350586881695665,2017-04-26 18:30:00+02,"Arrepiéntete de lo que no hagas, no de lo que hagas - La Mente es Maravillosa",https://lamenteesmaravillosa.com/arrepientete-de-lo-que-no-hagas-no-de-lo-que-hagas/,"No te arrepientas nunca de lo que has llevado a cabo, de tus ilusiones, de tus decisiones. Arrepiéntete mejor de lo que no has hecho por miedo a fallar.",3931,2001,21,5651
301552756599088_1350624675025219,2017-04-26 20:30:00+02,"Alegría, la felicidad que surge del interior",https://lamenteesmaravillosa.com/la-felicidad-surge-del-interior-alegria/,"La alegría nos aporta tranquilidad, bienestar y amor.¿Cómo conectar con nuestra verdadera esencia de felicidad y alegría interior?",1130,472,13,2595
301552756599088_1350308448390175,2017-04-26 22:00:00+02,Hay que dejar ir a quien nunca hizo nada para quedarse,http://lamenteesmaravillosa.com/hay-que-dejar-ir-a-quien-nunca-hizo-nada-para-quedarse/,"Llega un momento en la vida en que es mejor dejar ir, soltar y descansar de esas luchas a contracorriente, de invertir tiempo en quien ya no lo merece...",8339,3678,89,16432
301552756599088_1350673098353710,2017-04-26 23:59:00+02,Los niños necesitan tus abrazos para sentirse parte del mundo - La Mente es Maravillosa,https://lamenteesmaravillosa.com/los-ninos-necesitan-tus-abrazos-sentirse-parte-del-mundo/,"Un niño necesita tus abrazos tanto como el alimento. Con ellos arropamos su cuerpo, su mente y su alma, lo ayudamos a crecer y lo reconocemos.",3567,2361,18,4424
301552756599088_1350670475020639,2017-04-27 02:00:00+02,"Gaslighting, la forma de abuso más sutil y corrosiva - La Mente es Maravillosa",https://lamenteesmaravillosa.com/gaslighting-la-forma-de-abuso-mas-sutil-y-corrosiva/,"El Gaslighting es una forma de maltrato psicológico con la que se busca que la víctima dude de su propio criterio sobre lo que dice, hace o escucha.",3410,3412,146,21308
301552756599088_1351337488287271,2017-04-27 14:30:00+02,5 expresiones para cortar de raíz una discusión - La Mente es Maravillosa,https://lamenteesmaravillosa.com/5-expresiones-cortar-raiz-una-discusion/,Aprende hoy en La Mente es Maravillosa 5 expresiones que pueden cortar de raíz una discusión o al menos hacer que esta sea más llevadera,2009,1470,20,37161
301552756599088_1351338231620530,2017-04-27 16:30:00+02,¿Qué sucede cuando los celos nos hacen perder la cabeza? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/sucede-cuando-los-celos-nos-hacen-perder-la-cabeza/,Los celos más comunes son los que se dan en la relación amorosoa de pareja. Los celos producen un gran deterioro en la relación y pueden acabar con ella.,412,208,19,6451
301552756599088_1351339311620422,2017-04-27 18:30:00+02,He dejado de esperar trenes: ahora yo soy el movimiento,https://lamenteesmaravillosa.com/he-dejado-esperar-trenes/,"He dejado de esperar trenes que lleven mi nombre, atrás queda ya el andén de las ilusiones: ahora yo soy el movimiento, ahora yo llevo mi rumbo.",5732,2944,57,10565
301552756599088_1351514744936212,2017-04-27 20:30:00+02,¿Sabes qué es y cómo nos ayuda la catarsis emocional? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/sabes-nos-ayuda-la-catarsis-emocional/,"La catarsis emocional es un proceso de expresión emocional intenso, con ella, nos liberamos de las emociones negativas que nos oprimen y les damos valor.",7244,6118,78,34426
301552756599088_1351268598294160,2017-04-27 22:00:00+02,Hay que dejar ir a quien nunca hizo nada para quedarse,http://lamenteesmaravillosa.com/hay-que-dejar-ir-a-quien-nunca-hizo-nada-para-quedarse/,"Llega un momento en la vida en que es mejor dejar ir, soltar y descansar de esas luchas a contracorriente, de invertir tiempo en quien ya no lo merece...",3697,1276,39,7563
301552756599088_1351501351604218,2017-04-27 23:59:00+02,Familia son también las personas que yo elijo - La Mente es Maravillosa,https://lamenteesmaravillosa.com/familia-tambien-las-personas-elijo/,"En ocasiones, compartir una misma sangre no crea raíces auténticas ni verdaderos vínculos. Familia es quien te ofrece lealtad, amor y respeto sin egoísmos.",9287,6641,138,14070
301552756599088_1351473198273700,2017-04-28 02:00:00+02,El despertar de la bella durmiente - La Mente es Maravillosa,https://lamenteesmaravillosa.com/el-despertar-de-la-bella-durmiente/,"La bella durmiente esperaba a su príncipe para poder despertar. Pero se cansó de esperar, de depender, de someterse y abrir los ojos por ella misma.",758,307,13,4620
301552756599088_1352395784848108,2017-04-28 14:30:00+02,¿Sabes qué es la serotonina y qué efectos tiene en tu cuerpo? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/sabes-la-serotonina-efectos-cuerpo/,La serotonina es conocida como la hormona de la felicidad. Los efectos que produce en nuestro cuerpo están relacionados con nuestro bienestar psicológico.,8703,8102,84,40809
301552756599088_1352398128181207,2017-04-28 16:30:00+02,5 momentos maravillosos que no disfrutamos - La Mente es Maravillosa,https://lamenteesmaravillosa.com/5-momentos-maravillosos-estan-ahi-todos-los-dias/,"Cada día trae consigo momentos maravillosos, que a veces dejamos pasar por estar sumergidos en una rutina que no tiene mucho significado para nosotros.",1376,800,10,6805
301552756599088_1352399198181100,2017-04-28 18:30:00+02,"No me arrepiento de nada, pero sé qué cosas no volvería a hacer",https://lamenteesmaravillosa.com/no-me-arrepiento-nada-cosas/,"No me arrepiento de nada, pero sé que cosas no volvería a hacer y qué personas dejaría en las fronteras de la higiénica distancia",3965,2070,29,6699
301552756599088_1340170662737287,2017-04-28 19:30:00+02,Aplicación sobre los cursos de "La mente es Maravillosa",https://lamenteesmaravillosa.com/aplicacion-cursos-mente-maravillosa/,La aplicación de los cursos "La mente es Maravillosa" pone a tu disposición todo un universo de saberes y disciplinas para favorecer tu bienestar.,22,0,1,231
301552756599088_1352402904847396,2017-04-28 20:30:00+02,"Nuestra tristeza necesita empatía, no ignorancia - La Mente es Maravillosa",https://lamenteesmaravillosa.com/nuestra-tristeza-necesita-empatia-no-ignorancia/,"Empatiza con tu tristeza, y no dejes que la desvaloricen. Estar triste no es sinónimo de ser débil. Es tener una emoción que necesita ser escuchada.",5020,3066,53,12153
301552756599088_1352811858139834,2017-04-28 22:00:00+02,"Madres e hijas: el vínculo que sana, el vínculo que hiere",http://lamenteesmaravillosa.com/madres-e-hijas-el-vinculo-que-sana-el-vinculo-que-hiere/,"Si algo debe quedarnos claro, es que siempre contendremos algo de nuestras madres. Un vínculo que sana, un vínculo que hiere.",8437,7067,172,42539
301552756599088_1352408988180121,2017-04-28 23:59:00+02,"Mi cuerpo no es de revista, pero eso no me define",https://lamenteesmaravillosa.com/mi-cuerpo-no-es-revista-pero-eso-no-me-define/,"No, mi cuerpo no es de revista. Ni yo tampoco. Pero es que las personas de revista no existen... No conozco el bisturí, mi estatura y mi peso no me definen.",6170,3880,45,10677
301552756599088_1352405651513788,2017-04-29 02:00:00+02,Los tipos de ansiedad más comunes: todos se pueden combatir - La Mente es Maravillosa,https://lamenteesmaravillosa.com/los-tipos-ansiedad-mas-comunes-todos-se-pueden-combatir/,Algunos tipos de ansiedad se volvieron muy comunes. La mayoría de ellos se puede manejar con técnicas de relajación o con una consulta profesional a tiempo.,2620,1981,22,19269
301552756599088_1353597018061318,2017-04-29 14:30:00+02,¿Cómo podemos trabajar el autocontrol? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/podemos-trabajar-autocontrol/,En ocasiones nos resulta difícil ejercer el autocontrol. ¡Lee este artículo y conoce estrategias para fomentarlo y lograr tus objetivos!,1113,815,7,8362
301552756599088_1353598984727788,2017-04-29 16:30:00+02,"La impotencia sexual masculina, ¿demasiadas exigencias? - La Mente es Maravillosa",https://lamenteesmaravillosa.com/la-impotencia-sexual-masculina-demasiadas-exigencias/,La primera causa de impotencia sexual masculina suelen ser las super exigencias o decirse a uno mismo que debe cumplir de forma perfecta con la pareja.,305,85,26,8208
301552756599088_1353600478060972,2017-04-29 18:30:00+02,Inteligencia emocional: la importancia de aplicarla diariamente,https://lamenteesmaravillosa.com/inteligencia-emocional-aplicarla/,La inteligencia emocional es mucho más que un conjunto de enfoques y estrategias con la cuales: hablamos de adquirir una auténtica conciencia emocional.,3881,3055,27,14940
301552756599088_1353603874727299,2017-04-29 20:30:00+02,¿Qué es la agorafobia? Síntomas y tratamiento - La Mente es Maravillosa,https://lamenteesmaravillosa.com/que-es-la-agorafobia-sintomas-y-tratamiento/,La agorafobia es un trastorno psicológico consistente en el miedo a nuestro propios síntomas de miedo. La terapia cognitiva y conductual ayuda. ¡Descúbrelo!,1186,773,40,11965
301552756599088_1354046471349706,2017-04-29 22:05:18+02,No hay almohada tan cómoda como una conciencia tranquila - La Mente es Maravillosa,http://lamenteesmaravillosa.com/no-almohada-tan-comoda-una-conciencia-tranquila/,"Construir nuestra conciencia con buenos pensamientos, intenciones y acciones nos da la oportunidad de dormir tranquilos y dirigir nuestro rumbo.",5220,2744,50,5964
301552756599088_1353606091393744,2017-04-29 23:59:00+02,Hoy soy feliz y no necesito publicarlo en las redes sociales,https://lamenteesmaravillosa.com/hoy-soy-feliz-y-no-necesito-publicarlo-en-las-redes-sociales/,"Hoy soy feliz, me siento bien con mi día, con lo que tengo y con lo que soy...No necesito publicarlo en mis redes sociales para obtener un ""like"".",11777,2725,165,19369
301552756599088_1353601291394224,2017-04-30 02:00:00+02,Cómo vivir en medio de la tensión que generan nuestros deseos y límites inconscientes - La Mente es Maravillosa,https://lamenteesmaravillosa.com/ganar-enfrentamiento-los-deseos-las-limitaciones-inconscientes/,"A veces los deseos conscientes se enfrentan, en una lucha sorda, contra las limitaciones inconscientes. En esos casos es indispensable revisar qué pasa.",682,369,7,5959
301552756599088_1354690477951972,2017-04-30 14:30:00+02,Escuchar quejas y advertencias en la infancia: la ansiedad en la vida adulta - La Mente es Maravillosa,https://lamenteesmaravillosa.com/escuchar-quejas-y-advertencias-en-la-infancia-la-ansiedad-en-la-vida-adulta/,"El adulto con Ansiedad Generalizada fue un niño que aprendió que estar preocupado era una forma de conectarse con la vida, escuchando quejas y advertencias.",4097,4038,96,26634
301552756599088_1354691484618538,2017-04-30 16:30:00+02,La técnica de la invitación: descubre cómo permitimos que nos ofendan - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-tecnica-de-la-invitacion-descubre-como-permitimos-que-nos-ofendan/,La técnica de la invitación se usa en psicología para hacer ver al paciente que el responsable de ofenderse es solo él cuando acepta las criticas de otros.,644,474,7,9139
301552756599088_1354692271285126,2017-04-30 18:30:00+02,¿Qué son las benzodiacepinas? Usos y consecuencias,https://lamenteesmaravillosa.com/que-son-las-benzodiacepinas-usos-y-consecuencias/,Las benzodiacepinas habitan en nuestras mesitas de noche y en nuestros bolsos. Son las pastillas para el dolor de la vida y la defesa contra el insomnio,1256,1331,89,28581
301552756599088_1354693047951715,2017-04-30 20:30:01+02,Vivir con prisas nos impide "vivir" - La Mente es Maravillosa,https://lamenteesmaravillosa.com/vivir-prisas-nos-impide-vivir/,"Aprender a disfrutar cada momento me hace sentir aquí y ahora y me conecta conmigo mismo, dándome la oportunidad de valorar qué me rodea y si me gusta.",2298,1150,17,4268
301552756599088_1355053841248969,2017-04-30 22:00:00+02,"Tu hijo seguirá tu ejemplo, no tu consejo - La Mente es Maravillosa",https://lamenteesmaravillosa.com/hijo-seguira-ejemplo-no-consejo/,"Ser padre implica ser modelo de comportamiento y de vida: es probable que tu hijo te escuche, pero es seguro que tu hijo imita aquello que ve en tí.",7855,6966,70,13017
301552756599088_1354688724618814,2017-04-30 23:59:00+02,Un día te abrazarán tan fuerte que se unirán tus partes rotas - La Mente es Maravillosa,https://lamenteesmaravillosa.com/dia-te-abrazaran-tan-fuerte-se-uniran-tus-partes-rotas/,"Algún día alguien te abrazará tan fuerte que todas tus partes rotas se unirán de nuevo, te recompondrás de tus pesares y volverás a sentirte bien contigo.",3955,1819,42,5932
301552756599088_1354693641284989,2017-05-01 02:00:00+02,El sencillo ejercicio propuesto por A.Ellis para deshacernos de la vergüenza - La Mente es Maravillosa,https://lamenteesmaravillosa.com/ejercicios-propuestos-por-a-ellis-para-deshacernos-de-la-verguenza/,"La vergüenza surge cuando no nos aceptamos de forma incondicional. Para conseguirlo, Albert Ellis nos propone una serie de ejercicios conductuales.",652,371,10,7627
301552756599088_1355855207835499,2017-05-01 14:30:00+02,¿Existe la envidia sana? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/existe-la-envidia-sana/,"Descubre si existe la envidia sana, en qué consiste y cómo se diferencia de la envidia, así como ver cómo afecta a tu persona en La Mente es Maravillosa",220,103,21,2523
301552756599088_1355856514502035,2017-05-01 16:30:00+02,4 frases de Jung que te acompañarán en tu proceso de crecimiento - La Mente es Maravillosa,https://lamenteesmaravillosa.com/4-frases-jung-te-acompanaran-proceso-crecimiento/,Jung nos dejó un legado con respecto al proceso de crecimiento personal y de individuación muy importante que nunca hemos de perder de vista.,4153,4474,47,38724
301552756599088_1355857464501940,2017-05-01 18:30:00+02,"Oxitocina, la hormona de amor y la felicidad",https://lamenteesmaravillosa.com/oxitocina-hormona-amor-y-felicidad/,"La oxitocina es una hormona multipropósito de la cual, se desconocen aún todas y cada una de sus funciones en nuestro cerebro.",2155,1163,35,10086
301552756599088_1355858507835169,2017-05-01 20:30:00+02,"No, no eres una mala madre - La Mente es Maravillosa",https://lamenteesmaravillosa.com/no-no-eres-una-mala-madre/,"Criar a tu hijo como crees que es la mejor forma y siempre con el amor por bandera, no te hace mala madre, si no la mejor madre del mundo.",972,299,12,3437
301552756599088_1356102677810752,2017-05-01 22:00:00+02,Carta de una despedida: cosas que nunca te dije,http://lamenteesmaravillosa.com/carta-de-una-despedida-cosas-que-nunca-te-dije/,"Las despedidas suelen ser tristes cuando las personas son importantes. Y es ahí, cuando en ocasiones, las cosas que nunca dijimos compiten por salir a flote.",2359,890,49,24742
301552756599088_1355853971168956,2017-05-01 23:59:00+02,"Me gusta el olor de la gente feliz, huele a esperanza - La Mente es Maravillosa",https://lamenteesmaravillosa.com/me-gusta-olor-la-gente-feliz-huele-esperanza/,Hay días en los que decidimos ponernos las sonrisas que la gente nos regala. Es casi inevitable que la esperanza que irradian nos haga sentir bien...,10800,6390,70,14039
301552756599088_1355861251168228,2017-05-02 02:00:00+02,La hermosa tarea de reparar un amor propio destruido - La Mente es Maravillosa,https://lamenteesmaravillosa.com/reparar-amor-propio-destruido/,"Cuando el amor propio ha sido menguado o destruido, lo primero es dejar de lado la tentación de culpar a otros y aprender a valorarte desde lo pequeño",4109,2442,29,21615
301552756599088_1356829621071391,2017-05-02 14:30:00+02,7 técnicas psicológicas que te ayudarán a bajar de peso - La Mente es Maravillosa,https://lamenteesmaravillosa.com/tecnicas-psicologicas-que-te-ayudaran-a-bajar-de-peso/,"Bajar de peso es más fácil de lo que pensamos, pero hay que ser fuerte y firme para adquirir ciertos hábitos que pueden ayudarnos.",1233,973,19,26955
301552756599088_1356914841062869,2017-05-02 16:30:00+02,Trabajar sin que te paguen: una trampa en la que muchos se sienten satisfechos - La Mente es Maravillosa,https://lamenteesmaravillosa.com/trabajar-sin-te-paguen-una-trampa-la-muchos-se-sienten-satisfechos/,La forma actual de trabajar incluye en muchos casos unas condiciones laborales precarias y a veces ni siquiera un pago a cambio del esfuerzo realizado,300,151,23,3553
301552756599088_1357095157711504,2017-05-02 18:30:00+02,Las personas conflictivas siembran entornos tóxicos a su paso,https://lamenteesmaravillosa.com/personas-conflictivas-entornos-toxicos/,"Las personas conflictivas, demandantes y carentes de empatía, construyen entornos tóxicos donde la negatividad se contagia y a instantes, hasta nos enferma.",4928,4295,144,25092
301552756599088_1357078644379822,2017-05-02 20:30:00+02,"Ahora, ¿qué quieres hacer? - La Mente es Maravillosa",https://lamenteesmaravillosa.com/ahora-que-quieres-hacer/,"Ahora, que ya no estás, nadie perturba la tranquilidad de tu charco favorito o se cuela en la cama con ganas de cosquillas. Ahora te echo de menos, mucho.",236,67,9,2545
301552756599088_1357350377685982,2017-05-02 21:54:03+02,7 cosas que mi perro me enseñó,http://lamenteesmaravillosa.com/7-cosas-perro-me-enseno/,Los animales pueden transmitirnos grandes lecciones y muchos valores. Descubre las 7 cosas que mi perro me enseñó en nuestro día a día juntos.,2342,1187,52,6566
301552756599088_1357106924376994,2017-05-02 23:59:00+02,La leyenda de los atrapasueños - La Mente Es Maravillosa,https://lamenteesmaravillosa.com/la-leyenda-los-atrapasuenos/,"Los atrapasueños son instrumentos de poder de la medicina chamánica, cuyo origen se remonta a las tribus indias americanas.",6635,5342,123,21761
301552756599088_1357100404377646,2017-05-03 02:00:00+02,3 fantasmas silenciosos que ocasionan la mayoría de las rupturas de pareja - La Mente es Maravillosa,https://lamenteesmaravillosa.com/3-factores-ocasionan-la-mayoria-las-rupturas-pareja/,Las rupturas amorosas causan gran dolor y pueden evitarse si la relación te interesa y estás atento a los factores que más frecuentemente las precipitan,2112,1209,21,41787
301552756599088_1358260544261632,2017-05-03 14:30:00+02,¿Por qué llegamos a sumergirnos en una relación de dependencia? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/por-que-llegamos-a-sumergirnos-en-una-relacion-de-dependencia/,Todos podemos llegar a establecer una relación de dependencia con otra persona. Aprende a identificar este tipo de relaciones y sé libre.,907,505,17,9762
301552756599088_1358272824260404,2017-05-03 16:30:00+02,La limpieza doméstica: una terapia al alcance de todos - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-limpieza-domestica-una-terapia-al-alcance-todos/,"Descubre las claves para que una tarea tan cotidiana como la limpieza doméstica, se pueda convertir en una terapia y en una forma de meditación.",3039,2197,141,13899
301552756599088_1358526254235061,2017-05-03 18:30:00+02,"Coincidir con alguien es maravilloso, pero ""conectar"" es mágico",https://lamenteesmaravillosa.com/coincidir-maravilloso-conectar-magico/,"Coincidir con alguien es fácil, lo hacemos a menudo y con decenas de personas cada día. Sin embargo, lo que es realmente mágico es llegar a ""conectar"".",32266,28067,445,106264
301552756599088_1358626800891673,2017-05-03 20:30:00+02,Aprender a no huir de las emociones - La Mente es Maravillosa,https://lamenteesmaravillosa.com/aprender-no-huir-las-emociones/,Aprender a escuchar las emociones implica preguntarnos y ser conscientes de lo que sentimos en cada momento para que puedan cumplir su función.,1457,765,18,4994
301552756599088_1358686640885689,2017-05-03 22:00:00+02,"Aunque me decepcione mil veces, aún creo que hay gente buena - La Mente es Maravillosa",http://lamenteesmaravillosa.com/aunque-me-decepcione-mil-veces-aun-creo-gente-buena/,"La gente buena no solo nos da sonrisas y felicidad, sino que nos ofrece recuerdos que se transforman en lecciones de vida a través de nuestras emociones...",7432,4919,91,10586
301552756599088_1358633364224350,2017-05-03 23:59:00+02,Este corto te ayudará a entender el trabajo de los psicólogos - La Mente es Maravillosa,https://lamenteesmaravillosa.com/este-corto-te-ayudara-entender-trabajo-los-psicologos/,"Mucho se ha hablado a lo largo de los años sobre la labor de los psicólogos. En este artículo, te ofrecemos un corto para entender cuál es su trabajo.",5947,6046,199,30615
301552756599088_1358636500890703,2017-05-04 02:00:00+02,La diferencia entre mimar a un hijo y convertirlo en un incompetente - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-diferencia-mimar-hijo-convertirlo-incompetente/,Muchos padres creen que la mejor manera de educar a su hijo es complaciéndolo en todo y el resultado son personas que viven sin provecho,1312,940,15,4918
301552756599088_1359636807457339,2017-05-04 14:30:00+02,La maternidad: un terremoto en el alma,https://lamenteesmaravillosa.com/la-maternidad-un-terremoto-en-el-alma/,"Una mujer puede sentir que su estructura interna, su equilibrio y su estabilidad emocional se rompe completamente cuando se enfrenta a la maternidad",1496,805,14,3605
301552756599088_1359637740790579,2017-05-04 16:30:00+02,¿Psicofármacos o terapia psicológica? ¡Descubre qué es mejor! - La Mente es Maravillosa,https://lamenteesmaravillosa.com/psicofarmacos-terapia-psicologica-descubre-mejor/,"Los psicofármacos son más perjudiciales y menos eficaces que la terapia cognitivo-conductual, ¡descubre porqué es mejor el tratamiento psicológico!",495,301,16,4771
301552756599088_1359638080790545,2017-05-04 18:30:00+02,"Soy mi propio libro: me reescribo, me subrayo, me agrego páginas...",https://lamenteesmaravillosa.com/propio-libro-me-reescribo-me-subrayo/,"Todos somos nuestro propio libro: tenemos la habilidad de reescribirnos, de subrayar nuestra identidad e incluso de arrancar aquellas páginas que no sirven",4133,2502,36,6383
301552756599088_1359639330790420,2017-05-04 20:30:00+02,"¿Sabes con qué tipos de neuronas contamos, sus características y sus funciones? - La Mente es Maravillosa",https://lamenteesmaravillosa.com/sabes-tipos-neuronas-contamos-caracteristicas-funciones/,Las neuronas son las células más importantes del sistema nervioso central y están encargadas de comunicarse entre sí para compartir información.,539,327,6,1790
301552756599088_1360201034067583,2017-05-04 21:51:43+02,Los niños amados se convierten en adultos que saben amar - La Mente es Maravillosa,http://lamenteesmaravillosa.com/los-ninos-amados-se-convierten-adultos-saben-amar/,"La infancia es un campo ideal para sembrar las semillas del amor, ya que los primeros intercambios de los niños cultivan su desarrollo emocional posterior.",6500,5144,47,8275
301552756599088_1360001464087540,2017-05-04 23:59:00+02,Las buenas personas escondemos cicatrices en nuestra alma - La Mente es Maravillosa,https://lamenteesmaravillosa.com/las-buenas-personas-escondemos-cicatrices-en-nuestra-alma/,"Las buenas personas no sabemos poner límites a nuestro corazón, lo damos todo a cambio de nada y la vida, nos trae más de una cicatriz, más de un vacío.",6459,3467,76,12533
301552756599088_1360002517420768,2017-05-05 02:00:00+02,"Vivo para ser feliz, no para ser común - La Mente es Maravillosa",https://lamenteesmaravillosa.com/vivo-feliz-no-comun/,"La vida es una sola y demasiado corta para que no la disfrutemos a nuestra manera.Nos han educado en lo común,pero¿y si nuestra felicidad está al otro lado?",6982,3636,53,8649
301552756599088_1360858414001845,2017-05-05 14:30:00+02,¿Sabes qué es la alimentación emocional? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/la-alimentacion-emocional/,Aprende qué es la alimentación emocional y qué estados negativos provoca en tu pisque y cuerpo en este artículo de La Mente es Maravillosa,287,184,3,2737
301552756599088_1360858694001817,2017-05-05 16:30:00+02,Cuando opositar deja de ser una opción - La Mente es Maravillosa,https://lamenteesmaravillosa.com/cuando-opositar-deja-una-opcion/,Dejar de opositar es una decisión difícil. Después de tanto esfuerzo invertido muchos opositores entran en un círculo vicioso de pensamientos negativos.,134,76,6,2157
301552756599088_1360859494001737,2017-05-05 18:30:00+02,"Haz caso a los girasoles, que siempre buscan la luz",https://lamenteesmaravillosa.com/girasoles-siempre-buscan-la-luz/,"Haz caso a los girasoles, imita su naturaleza vital, esa que les obliga a buscar siempre la luz del sol para nutrirse, para crecer en belleza y fortaleza.",4915,2759,73,7770
301552756599088_1360860510668302,2017-05-05 20:30:00+02,El amor duradero empieza cuando el enamoramiento se rompe - La Mente es Maravillosa,https://lamenteesmaravillosa.com/amor-duradero-empieza-cuando-enamoramiento-se-rompe/,"Las diferencias entre enamoramiento y amor nos enseñan a ver en la transición, la solución a esta pregunta. Enamorémonos primero y demos luego paso al amor.",5910,3410,74,37936
301552756599088_1361334237287596,2017-05-05 22:10:17+02,La magia de ser mujer después de los 40,http://lamenteesmaravillosa.com/la-magia-ser-mujer-despues-de-los-40/,"La mujer de más de 40 ha dado un importante paso en la búsqueda del amor, ahora se ama a sí misma mucho más de lo que hacía una década.",10666,8208,155,39938
301552756599088_1360856797335340,2017-05-05 23:59:00+02,"Pintar de colores el estrés, una nueva forma de relajarse - La Mente es Maravillosa",https://lamenteesmaravillosa.com/pintar-colores-estres-una-nueva-forma-relajarse/,Pintar de colores el estrés es una forma de relajarse a través de la que podemos desconectar nuestra mente y nuestro cerebro cuando necesitamos "apagarnos",4078,2212,98,7494
301552756599088_1360866370667716,2017-05-06 02:00:00+02,5 claves del Mindfulness para cambiar tu vida en 15 días,https://lamenteesmaravillosa.com/claves-mindfulness-cambiar-vida/,Los grandes cambios vienen precedidos de pequeñas sacudidas con las que cambiar poco a poco nuestra vida hacia la felicidad: el Mindfulness puede ayudarnos,4398,3427,40,35421
301552756599088_1361791847241835,2017-05-06 14:30:00+02,Mujer y Luna: un vínculo que nos ayuda a comprender el ciclo femenino - La Mente es Maravillosa,https://lamenteesmaravillosa.com/mujer-luna-vinculo-nos-ayuda-comprender-ciclo-femenino/,La mujer está conectada con la Luna y la Tierra. Conocer qué ocurre en cada semana del ciclo femenino ayuda a potenciar el desarrollo y bienestar.,2319,1206,29,6770
301552756599088_1361792303908456,2017-05-06 16:30:00+02,¿Qué pasa cuando tus seres queridos no comparten tu manera de educar? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/que-pasa-cuando-tus-seres-queridos-no-comparten-tu-manera-de-educar/,"Tienes un proyecto y muchas ideas sobre como educar a tus hijos, pero, ¿qué pasa si tus seres queridos no lo comparten? ¿cómo lidiar con estas situaciones?",221,78,12,1741
301552756599088_1361792700575083,2017-05-06 18:30:00+02,Anna Freud y su obra después de Sigmund Freud,https://lamenteesmaravillosa.com/anna-freud-obra-despues-sigmund-freud/,"Anna Freud fue Fue ""conejillo de indias"" del psicoanálisis, continuadora de su legado, y quien aportó al campo de la psicología infantil algo pionero.",1078,493,11,11805
301552756599088_1361793117241708,2017-05-06 20:30:00+02,El efecto mariposa que afecta a nuestros problemas - La Mente es Maravillosa,https://lamenteesmaravillosa.com/efecto-mariposa-afecta-problemas/,Cuando tenemos problemas es muy fácil que nos enredemos en el círculo vicioso que los alimentan en lugar de buscar soluciones concretas y efectivas.,887,576,7,6877
301552756599088_1361932743894412,2017-05-06 22:00:00+02,El don de las buenas personas está en los pequeños detalles - La Mente es Maravillosa,http://lamenteesmaravillosa.com/don-las-buenas-personas-esta-los-pequenos-detalles/,"Las buenas personas no llevan pancartas proclamando que lo son. Traen luz en su alma, aliento en sus ojos y son hábiles artesanas de dar felicidad.",14104,11149,124,39656
